än_sn,163,1536
ana_vb,162,2016
andetag_nn,162,2383
avslöja_vb,162,1748
avstånd_nn,162,1418
flaska_nn,162,2087
gilla_vb,162,3145
grå_jj,162,2129
ovanför_pp,162,1893
skjorta_nn,162,1685
skära_vb,162,1473
smal_jj,162,2047
sprida_vb,162,1550
strax_ab,162,3033
tränga_vb,162,1604
värd_jj,162,1254
väska_nn,162,2429
ångra_vb,162,1332
återvända_vb,162,2062
åtminstone_ab,162,3098
ögonblick_nn,162,4691
behålla_vb,161,1220
beslut_nn,161,1914
besök_nn,161,1762
detalj_nn,161,1804
erbjuda_vb,161,1506
fara_nn,161,1392
fart_nn,161,1226
hej_in,161,3280
härifrån_ab,161,1577
innebära_vb,161,1730
lugn_nn,161,1199
ner_pl,161,22270
oroa_vb,161,1543
placera_vb,161,1612
polis_nn,161,11389
risk_nn,161,1919
rolig_jj,161,1552
rusa_vb,161,1624
tand_nn,161,1485
tecken_nn,161,1434
tillhöra_vb,161,1415
uppgift_nn,161,2086
ursäkt_nn,161,1571
vika_vb,161,1469
er_ps,160,2836
fri_jj,160,1767
förr_ab,160,1841
förvånad_pc,160,1658
hälla_vb,160,1550
irriterad_pc,160,1147
jord_nn,160,1659
kopp_nn,160,1966
ljuga_vb,160,2189
lycklig_jj,160,1730
läpp_nn,160,2900
missa_vb,160,1410
ner_ab,160,6679
nio_rg,160,1307
sköta_vb,160,1602
smyga_vb,160,1381
sommar_nn,160,2232
stilla_ab,160,1368
sälja_vb,160,2184
ungefär_ab,160,2383
ursäkta_vb,160,1594
vind_nn,160,2204
värme_nn,160,1512
ytterligt_ab,160,1900
bero_vb,159,1375
bred_jj,159,1484
finna_vb,159,2383
flyga_vb,159,1620
föreslå_vb,159,1549
kämpa_vb,159,1592
kärlek_nn,159,1862
ledsen_jj,159,2384
lik_jj,159,1199
lita_vb,159,1733
lukta_vb,159,1746
läkare_nn,159,2455
presentera_vb,159,1226
rak_jj,159,1185
sjukhus_nn,159,2429
sällan_ab,159,1191
särskilt_ab,159,4669
sönder_pl,159,1323
tagen_pc,159,1408
val_nn,159,1432
vifta_vb,159,995
antingen_kn,158,1164
arg_jj,158,2268
bakåt_ab,158,1963
beredd_pc,158,1347
brun_jj,158,1465
driva_vb,158,1578
dröja_vb,158,1546
fånga_vb,158,1262
hund_nn,158,2958
korridor_nn,158,2677
ledig_jj,158,1151
märklig_jj,158,2032
nyhet_nn,158,1526
nämna_vb,158,1817
område_nn,158,1864
osäker_jj,158,1026
reagera_vb,158,1828
skaffa_vb,158,1400
skapa_vb,158,1509
ske_vb,158,1737
skrivbord_nn,158,2360
sovrum_nn,158,2181
störa_vb,158,1349
tunn_jj,158,1874
tveka_vb,158,1759
uppfatta_vb,158,1739
uppmärksamhet_nn,158,1292
utanför_ab,158,1366
överallt_ab,158,1364
badrum_nn,157,1668
bita_vb,157,1421
dröm_nn,157,1502
efteråt_ab,157,1844
förutom_pp,157,1534
gräns_nn,157,1305
hall_nn,157,2690
hjärna_nn,157,1576
kontrollera_vb,157,1551
krypa_vb,157,1726
pressa_vb,157,1806
ton_nn,157,1525
torr_jj,157,1217
utom_pp,157,1112
våning_nn,157,1933
anda_nn,156,1525
blåsa_vb,156,1310
helvete_nn,156,2525
händelse_nn,156,1488
kort_ab,156,1190
känd_pc,156,1107
medveten_jj,156,1401
mjuk_jj,156,1751
nyckel_nn,156,2083
resa_nn,156,1635
råd_nn,156,1267
skugga_nn,156,1693
sorg_nn,156,1430
stöta_vb,156,1279
vardagsrum_nn,156,2320
vin_nn,156,2387
dess_ab,155,1104
döda_vb,155,3159
fan_in,155,3751
fly_vb,155,1381
frukost_nn,155,1249
förhållande_nn,155,1611
hopp_nn,155,1294
kontroll_nn,155,1214
leka_vb,155,1413
min_nn,155,1575
punkt_nn,155,1104
smärta_nn,155,2039
styra_vb,155,1222
stängd_pc,155,1029
svepa_vb,155,1273
toalett_nn,155,1465
upprepa_vb,155,1859
vuxen_jj,155,1555
över_ab,155,935
bakgrund_nn,154,1135
beskriva_vb,154,1372
drabba_vb,154,1027
förvänta_vb,154,1297
grepp_nn,154,1321
gripa_vb,154,2282
gul_jj,154,1479
jaga_vb,154,1117
knyta_vb,154,1031
kollega_nn,154,4231
kontor_nn,154,2332
nacke_nn,154,1555
okej_in,154,5527
omkring_pp,154,1210
oro_nn,154,1511
pågå_vb,154,1179
rent_ab,154,1278
riva_vb,154,1054
rädsla_nn,154,1538
tack_nn,154,1371
takt_nn,154,944
typ_nn,154,2110
vinka_vb,154,1284
betrakta_vb,153,3050
blek_jj,153,1525
diskutera_vb,153,1267
fastna_vb,153,1145
framtid_nn,153,1358
frisk_jj,153,1049
försiktig_jj,153,951
förstås_ab,153,4448
förvirrad_pc,153,1122
förändra_vb,153,1335
gissa_vb,153,1378
intill_pp,153,2499
musik_nn,153,1555
nöjd_pc,153,1340
paus_nn,153,1259
perfekt_jj,153,1353
skön_jj,153,1254
sparka_vb,153,1165
svälja_vb,153,1858
syster_nn,153,3217
sömn_nn,153,958
tacksam_jj,153,1144
tolv_rg,153,1186
upptagen_pc,153,960
vinna_vb,153,1408
anta_vb,152,1957
blinka_vb,152,1844
exempel_nn,152,1545
faktum_nn,152,1554
fara_vb,152,1705
fylld_pc,152,1060
förstöra_vb,152,1190
koncentrera_vb,152,1003
lust_nn,152,1492
låda_nn,152,1537
misstag_nn,152,1249
promenad_nn,152,1110
trettio_rg,152,1192
uppför_pp,152,1625
varenda_dt,152,1949
ägna_vb,152,1643
behov_nn,151,950
desto_ab,151,1104
drömma_vb,151,1144
dygn_nn,151,1489
fast_kn,151,3457
hemlighet_nn,151,1152
iväg_pl,151,3734
klädd_pc,151,1650
